tweets,author,date,likes,retweets,hashtags,linked_accounts,urls,id,tweet_type
"❝Dieser undemokratische Vorgang zeigt erneut, dass die Türkei, insbesondere unter ihrem derzeitigen Präsidenten Erdogan, nicht zu Europa gehören kann und will.❞
@Joerg_Meuthen, #AfD-Spitzenkandidat zur #EUWahl2019, zur Wahlwiederholung in #Istanbul.
ℹ️ https://t.co/J9MDGGq8GU https://t.co/dSnwpk6JRZ",AfD,2019-05-07 09:33:41,385,92,"AfD, EUWahl2019, Istanbul",Joerg_Meuthen,https://t.co/J9MDGGq8GU,1125695186305257472,tweet
"RT @Joerg_Meuthen: Kürzlich unterhielt ich mich mit @Rahel_Kle im Rahmen des interessanten @dlfnova-Formats ""Ich würde nie…""  in einem Berl…",AfD,2019-05-07 08:29:48,188,48,,"Joerg_Meuthen, Rahel_Kle, dlfnova",,1125679110867517440,retweet
"++ #Resettlement-Programm startet: Bundesbürger bald mit Pflicht zu Integration? ++
1,4 Millionen Asylsuchende wollen nach Europa. Mehrheitlich besteht der  Wunsch, sich in Deutschland anzusiedeln.
Wehren Sie sich! Wählen Sie zur #EUWahl2019  die #AfD!
➡️ https://t.co/24S1GeHSgG https://t.co/Qk68wsSDdW",AfD,2019-05-07 08:28:27,727,287,"Resettlement, EUWahl2019, AfD",,https://t.co/24S1GeHSgG,1125678770977898496,tweet
RT @KrahMax: #EP2019: #Orban bricht mit Weber - das wars dann wohl für ⁦@ManfredWeber⁩‘s Ambitionen.  https://t.co/CdMxEqu59K,AfD,2019-05-06 16:49:29,376,80,"EP2019, Orban","KrahMax, ManfredWeber",https://t.co/CdMxEqu59K,1125442472426070018,retweet
RT @AlternativeNRW: Schon wieder wurde @GuidoReil Opfer von Sachbeschädigung. Diese kriminellen &amp; undemokratischen Umtriebe werden den Wied…,AfD,2019-05-06 15:26:55,395,189,,"AlternativeNRW, GuidoReil",,1125421691931385856,retweet
"++ #AfD-Kandidaten-Check zur #EUWahl: Dr. Sylvia Limmer (Listenplatz 9) ++
Sylvia #Limmer, 53, verheiratet und 2 Kinder war nach dem Abschluss eines Promotionsstudiums in einem Biotech-Start-Up tätig. Mit ihr zieht geballtes Fachwissen ins #EP2019 ein!
🎬 https://t.co/9WGZslUUAQ https://t.co/pg978Jqhvz",AfD,2019-05-06 13:10:00,382,100,"AfD, EUWahl, Limmer, EP2019",,https://t.co/9WGZslUUAQ,1125387235589705728,tweet
"RT @AfDProtschka: Es regt sich Widerstand in der #Wirtschaft! Der teuerste Strom der Welt, die höchsten Abgaben, kein #Handynetz, aber dafü…",AfD,2019-05-06 11:04:17,1045,333,"Wirtschaft, Handynetz",AfDProtschka,,1125355600236429315,retweet
"++ Tritt in den Bauch: Tätlicher Angriff auf Kandidatin der @AfD_Bremen! ++
Am Wochenende kam es zu einem folgenschweren Angriff auf die #AfD-Kandidatin für die Bremer Bürgerschaftswahl, Natascha #Runge (28).
#ltwBremen #HBWahl #Bremenwahl
➡️ https://t.co/DJFHOBiN4P https://t.co/x8tNU6XApw",AfD,2019-05-06 10:13:40,345,148,"AfD, Runge, ltwBremen, HBWahl, Bremenwahl",AfD_Bremen,https://t.co/DJFHOBiN4P,1125342859748679681,tweet
"++ #AfD wählen: Bargeld erhalten, Enteignungspolitik beenden! ++
Wir wehren uns entschieden die Enteignung von Vermögen durch Null-Zinspolitik! Zudem setzen wir uns für den Erhalt des Bargelds ein, denn Bargeld ist gelebte Freiheit! #EUWahl2019 #EP2019
🎬 https://t.co/DZwkG5C7hU https://t.co/GLXPFVOzvX",AfD,2019-05-06 09:24:14,909,272,"AfD, EUWahl2019, EP2019",,https://t.co/DZwkG5C7hU,1125330418293706752,tweet
"RT @Alice_Weidel: Eine einzige Farce!
Wer in Deutschland lebt, für den gilt nichts anderes als unsere Rechtsordnung. Wem das nicht passt, d…",AfD,2019-05-06 09:10:29,2174,666,,Alice_Weidel,,1125326959175774210,retweet
"RT @AfDimBundestag: +++ Alexander #Gauland warnt im Interview vor einer #Islamisierung +++
»Das ist unsere Sorge: die schleichende Veränder…",AfD,2019-05-06 09:10:23,953,273,"Gauland, Islamisierung",AfDimBundestag,,1125326936643911681,retweet
RT @GtzFrmming: Werden in islamischen Ländern eigentlich auch die christlichen Feiertage und Feste von den Staatssendern verkündet und erkl…,AfD,2019-05-05 19:47:25,1413,461,,GtzFrmming,,1125124862564081664,retweet
"+++ ❝Wir müssen Brüssel Einhalt gebieten!❞ +++
Unser Spitzenkandidat zur #EUWahl Prof. Dr. @Joerg_Meuthen gab in #Pforzheim einige Beispiele der tragisch-komischen Auswüchse des Brüsseler Paralleluniversums zum Besten. 
🗳️Am 26. Mai #AfD wählen!
#EP2019
https://t.co/iYPLPU4lkQ",AfD,2019-05-05 15:14:55,477,124,"EUWahl, Pforzheim, AfD, EP2019",Joerg_Meuthen,https://t.co/iYPLPU4lkQ,1125056284275953664,tweet
"++ Er entstellte eine 18-Jährige: Syrer entlässt sich selbst aus Psychiatrie +
Es gefiel ihm dort offenbar nicht: Der Gewalttäter Bahar M. entließ sich selbst aus der #Magdeburger Psychiatrie. Was läuft bei unserer Justiz eigentlich falsch?
#AfD
➡️ https://t.co/rEhiw8owxg https://t.co/Hw56FN6T9D",AfD,2019-05-05 14:26:00,530,223,"Magdeburg, AfD",,https://t.co/rEhiw8owxg,1125043973351854080,tweet
"RT @Joerg_Meuthen: Guten Morgen 🇩🇪!
Zeit, die Zerstörung unseres Wohlstands genauso zu stoppen wie die Verherrlichung der Elektromobilität.…",AfD,2019-05-05 06:43:34,1075,281,,Joerg_Meuthen,,1124927597836681216,retweet
"RT @Alice_Weidel: Ich bin schockiert. „Schüler #Niklas P. (17) gerät an eine ‚Gruppe junger Männer‘, wird so brutal zusammengeschlagen und…",AfD,2019-05-04 20:52:53,2632,1186,Niklas,Alice_Weidel,,1124778949987459075,retweet
"RT @AfD_Bremen: +++ Tätlicher Angriff auf unsere Kandidatin Natascha #Runge! +++
Der Bremer #AfD-Landesverband ist schockiert und erschütte…",AfD,2019-05-04 16:53:57,449,275,"Runge, AfD",AfD_Bremen,,1124718818289422338,retweet
"»Das Aufgeben der Nationen ist eine fundamentale Fehlentwicklung.«
Interessantes Kurzporträt unseres Kandidaten zur #EUWahl2019 Erich #Heidkamp (Listenplatz 12), ehemaliger Manager der Höchst AG.
#AfD #Europawahl2019 #EP2019
ℹ️ https://t.co/mXBvCo3wL6
https://t.co/hyxHaq64Oi",AfD,2019-05-04 15:59:28,318,85,"EUWahl2019, Heidkamp, AfD, Europawahl2019, EP2019",,"https://t.co/mXBvCo3wL6, https://t.co/hyxHaq64Oi",1124705107591991296,tweet
"Sie haben sich immer schon einmal gefragt, wer u.a. für die ganzen hanebüchenen Meldungen hier auf Twitter verantwortlich ist?
Eine selbsternannte ""Faktenfinderin"" sitzt offenbar bei den Grünen. 🤫
https://t.co/cgfhtZ3Z88 https://t.co/OOXOHNviYb",AfD,2019-05-04 15:52:26,284,111,,,https://t.co/cgfhtZ3Z88,1124703337046249472,tweet
RT @1MartinSchiller: In der Stadtbücherei #Bonn hatten wir gestern eine durch den #AfD-KV BN sehr gut organisierte EU-Wahlkampfveranstaltun…,AfD,2019-05-04 15:15:49,147,34,"Bonn, AfD",1MartinSchiller,,1124694122546311170,retweet
"+++ #AfD-Kandidaten-Check zur #EUWahl: Prof. Dr. Gunnar #Beck (Listenplatz 10) +++
In den kommenden Tagen stellen wir Ihnen unsere Top Ten für das #EP2019 vor. Im Interview mit Hans-Hermann Gockel geben sie einen persönlichen Einblick.
#Europawahl2019
🎬 https://t.co/luvIcAO60K https://t.co/dt5D8deVLf",AfD,2019-05-04 13:18:41,195,67,"AfD, EUWahl, Beck, EP2019, Europawahl2019",,https://t.co/luvIcAO60K,1124664644231213056,tweet
"❝Wir holen uns unser Europa der Vaterländer wieder zurück!❞
In #Pforzheim sprach @Alice_Weidel leidenschaftlich über die Irrungen &amp; Wirrungen der EU und warb eindringlich für eine dringend notwendige Reform von innen:
#AfD #Europawahl2019 #EP2019 #EUWahl
https://t.co/8iaR0oHT6A",AfD,2019-05-04 12:48:16,842,235,"Pforzheim, AfD, Europawahl2019, EP2019, EUWahl",Alice_Weidel,https://t.co/8iaR0oHT6A,1124656989387276289,tweet
"+++ 💙herzlichen Dank: Bereits 45.000 Abonnenten auf Instagram! +++
JETZT auch abonnieren: https://t.co/5B0VTDvIKA
Kennen Sie schon den Account unseres Spitzenkandidaten zur #EUWahl2019 @Joerg_Meuthen?
➡️ https://t.co/nXM90iwI3M https://t.co/kq5jprXiKa",AfD,2019-05-04 08:00:00,246,55,EUWahl2019,Joerg_Meuthen,"https://t.co/5B0VTDvIKA, https://t.co/nXM90iwI3M",1124584446550859781,tweet
RT @AfD_Fraktion_HH: Großer Festsaal des Hamburger Rathauses restlos bis auf den letzten Platz gefüllt! Über 540 Bürger hören den #AfD-Bund…,AfD,2019-05-03 18:46:26,1459,449,AfD,AfD_Fraktion_HH,,1124384739291553798,retweet
"RT @AfDKompakt: 🆕 #Sachsen | Neu auf Twitter: Jörg #Urban, Spitzenkandidat der #AfD zur #Landtagswahl am 1. September, Landesvorsitzender u…",AfD,2019-05-03 18:35:14,267,62,"Sachsen, Urban, AfD, Landtagswahl",AfDKompakt,,1124381918995390465,retweet
"RT @Alice_Weidel: +++ Herzliche Grüße aus dem schönen #Pforzheim! +++
Gemeinsam mit @JGudenus, Geschäftsführender Klubobmann der FPÖ, und u…",AfD,2019-05-03 17:19:36,1057,195,Pforzheim,"Alice_Weidel, JGudenus",,1124362886787346432,retweet
RT @AfD_Hamburg: In #Hamburg #Wilhelmsburg wurde heute Morgen ein #AfD-Infostand von Linksradikalen mit Eierwürfen angegriffen! Die linksra…,AfD,2019-05-03 15:47:12,210,67,"Hamburg, Wilhelmsburg, AfD",AfD_Hamburg,,1124339632701890561,retweet
"❝Für Arbeiter 🇩🇪 deutscher Unternehmen ist diese SPD nicht mehr wählbar!❞
Eine völlig richtige Erkenntnis, die langsam auch immer mehr Leute teilen.
#AfD #EUWahl #EP2019  #Europawahl2019 
https://t.co/b6ASVU08al",AfD,2019-05-03 14:22:12,711,192,"AfD, EUWahl, EP2019, Europawahl2019",,https://t.co/b6ASVU08al,1124318242217111552,tweet
"+++ @Georg_Pazderski &amp; @Nicolaus_Fest bei #Wahlomat-Start! +++
Unser stellv. Bundessprecher &amp; unserer Berliner #EUWahl2019-Kandidaten waren heute bei der Vorstellung des interaktiven Online-Tools durch die @bpb_de &amp; das #EP2019. Ergebnis: 97 % #AfD! 💪
➡️ https://t.co/e0vTQv0toR https://t.co/Q2DzkB3wNP",AfD,2019-05-03 09:52:26,164,29,"Wahlomat, EUWahl2019, EP2019, AfD","Georg_Pazderski, Nicolaus_Fest, bpb_de",https://t.co/e0vTQv0toR,1124250352168075264,tweet
"++ Wir fordern: Bürokratie- und Lobby-Wahnsinn der #EU stoppen! ++
Lobbyisten bestimmen völlig am Bürger vorbei, ihre Interessen sind nur selten deckungsgleich mit denen der Bevölkerung Europas.
#Europawahl2019 #AfD #EP2019
🎬 https://t.co/nBqSNB1tUE https://t.co/FSw1e0RpJU",AfD,2019-05-03 07:00:01,535,178,"EU, Europawahl2019, AfD, EP2019",,https://t.co/nBqSNB1tUE,1124206961451421697,tweet
"RT @JuergenBraunAfD: Während die #SPD-Jugend in Deutschland den #Kommunismus herbeisehnt, verbietet die Schwesterpartei #SPÖ in Österreich…",AfD,2019-05-02 17:24:34,319,100,"SPD, Kommunismus, SPÖ",JuergenBraunAfD,,1124001749587648513,retweet
RT @LarsPatrickBerg: #Lobbyismus: „Grüner Sven Giegold muss sich an den Taten messen lassen!“ – Lars Patrick Berg fordert #Grüne auf Wahlve…,AfD,2019-05-02 13:17:57,96,18,"Lobbyismus, Grüne",LarsPatrickBerg,,1123939686530068487,retweet
"❝Bei solch drittklassigem Personal ist der Niedergang der ehemaligen Volkspartei SPD nicht mehr aufzuhalten.❞
@Georg_Pazderski, stellv. #AfD-Bundessprecher, warnt vor den Kommunismus- und #Enteignungsfantasien des Nachwuchspolitikers Kevin #Kühnert.
ℹ️ https://t.co/I0RfQbxw3K https://t.co/tymotlhKn3",AfD,2019-05-02 12:45:40,339,53,"AfD, Enteignung, Kühnert",Georg_Pazderski,https://t.co/I0RfQbxw3K,1123931559671812098,tweet
RT @KrahMax: #Orban trifft #Salvini um über Kooperation zu sprechen - damit wäre @ManfredWeber gescheitert und die Rechte auf dem Weg zur s…,AfD,2019-05-02 12:33:06,340,93,"Orban, Salvini","KrahMax, ManfredWeber",,1123928400639528961,retweet
"RT @BjoernHoecke: Wann distanziert sich die #SPD von den extremistischen Aktivitäten ihres Jugendverbandes?
https://t.co/l21fIvYULv
#KevinK…",AfD,2019-05-02 12:23:56,783,201,SPD,BjoernHoecke,https://t.co/l21fIvYULv,1123926091431911424,retweet
"RT @MdLFernandes: Jetzt #Interfraktionelles Treffen Thema👉 #ländlicherRaum in Schwerin, organisiert von @AfDFraktion_MV mit allen #Ost #Bun…",AfD,2019-05-02 12:23:39,86,13,"Interfraktionelles, ländlicherRaum, Ost","MdLFernandes, AfDFraktion_MV",,1123926022485835777,retweet
"+++ SPD will uns in die DDR zurückschicken! +++
Langsam ist das Maß voll! 30 Jahre nach dem Ende des DDR-Sozialismus geht es der SPD offenbar nicht schnell genug, alte Verhältnisse wiederherzustellen. Ein Fall für den #Verfassungsschutz!
#Enteignung
➡️ https://t.co/J4Jv6kSDEQ https://t.co/DFd4zqXP8R",AfD,2019-05-02 10:32:01,435,138,"Verfassungsschutz, Enteignung",,https://t.co/J4Jv6kSDEQ,1123897925287989250,tweet
"RT @Georg_Pazderski: ++ IS-Frau Pass entziehen! ++
Solche Individuen passen nicht in unsere Gesellschaft und wollen wir hier nicht haben. W…",AfD,2019-05-02 09:16:10,712,176,,Georg_Pazderski,,1123878838746984448,retweet
RT @DietmarBartsch: Was für ein Lob für @KristinaVogt_HB und @DieLinkeBremen. 👏https://t.co/er3G6uMune,dieLinke,2019-05-22 20:15:11,63,21,,"DietmarBartsch, KristinaVogt_HB, DieLinkeBremen",https://t.co/er3G6uMune,1131292443096354818,retweet
"RT @Linksfraktion: .@MWBirkwald: „Wer niedrige Löhne und die daraus folgende Altersarmut bekämpfen will, muss klotzen, nicht kleckern. Der…",dieLinke,2019-05-22 18:11:41,40,17,,"Linksfraktion, MWBirkwald",,1131261365379837953,retweet
RT @JoergSchindler: Unser Vorschlag ist konkret und machbar: #Dividende von #DAX-Unternehmen werden in den kommenden 3 Jahren zu #Belegscha…,dieLinke,2019-05-22 18:11:26,44,8,"Dividende, DAX",JoergSchindler,,1131261300196220928,retweet
"RT @wellsow: „Dass die AfD damit aber so klein bleiben und hier mit Abstand ihr schwächstes Landtagswahlergebnis einfahren wird, liegt zu e…",dieLinke,2019-05-22 18:10:00,57,13,,wellsow,,1131260939469250562,retweet
"RT @DietmarBartsch: Die, die sich Arbeit, Kinder u Haushalt aufteilen, sind oft die Dummen. Es kann nicht sein, dass diese Familien mehr St…",dieLinke,2019-05-22 18:07:19,88,23,,DietmarBartsch,,1131260262433136641,retweet
"RT @ZDFheute: In welcher EU möchten wir zukünftig leben? Bei ""Wie geht's, Europa?"" diskutieren @OezlemADemirel (Die Linke) und @nicolabeerf…",dieLinke,2019-05-22 18:06:06,33,14,,"ZDFheute, OezlemADemirel",,1131259956571910150,retweet
"RT @Welthungerhilfe: Wie wollen Sie sich im #EU-Parlament für eine gerechtere Welt einsetzen, @OezlemADemirel? Die Welthungerhilfe hat die…",dieLinke,2019-05-22 18:05:57,36,15,EU,"Welthungerhilfe, OezlemADemirel",,1131259920387588098,retweet
"RT @katjakipping: Die bisherige Reaktion der @CDU auf @rezomusik​s Kritik an u.a. der #Klimapolitik der Bundesregierung zeigt, dass er eine…",dieLinke,2019-05-22 18:02:26,478,79,Klimapolitik,"katjakipping, CDU, rezomusik",,1131259036614168582,retweet
RT @b_riexinger: Demenzkranke 80-jährige wird wegen #Eigenbedarfskuendigung aus ihrer Wohnung geworfen. Das ist ein fatales Urteil und zeig…,dieLinke,2019-05-22 18:00:56,107,36,Eigenbedarfskuendigung,b_riexinger,,1131258659021963266,retweet
"""Ich komm aus einer politischen Familie. Und ich habe von klein auf gelernt: tritt für deine Überzeugungen ein, egal was kommt."" Eine persönliche Vorstellung der Gewerkschaftssekretärin und unserer Spitzenkandidatin zur #Europawahl2019 @OezlemADemirel #europasolidarisch #EP2019 https://t.co/LdA98SHMg7",dieLinke,2019-05-22 16:42:26,132,34,"Europawahl2019, europasolidarisch, EP2019",OezlemADemirel,,1131238903770484739,tweet
RT @b_riexinger: Wir fordern 30% #Belegenschaftseigentum für #Dax-Unternehmen. Warum sollten nur #Aktienbesitzer entscheiden dürfen und von…,dieLinke,2019-05-22 15:02:03,143,43,"Belegenschaftseigentum, Dax, Aktienbesitzer",b_riexinger,,1131213638499483649,retweet
"RT @SWagenknecht: Wie erbärmlich ist eine #CDU, die Menschen selbst nach 35 Jahren Arbeit keine minimale Rente gönnt. Wann zieht #SPD endli…",dieLinke,2019-05-22 15:01:42,1130,253,"CDU, SPD",SWagenknecht,,1131213553288065024,retweet
"RT @OezlemADemirel: Mein Interview im WDR Radio Cosmo auf türkisch: 
Die #LINKE, AP adayı Özlem Alev Demirel
26 Mayıs Pazar günü Almanya'da…",dieLinke,2019-05-22 15:00:05,28,13,LINKE,OezlemADemirel,,1131213144863531011,retweet
"RT @KristinaVogt_HB: Ja es gibt was zu gewinnen und etwas zu verlieren. Rückt Bremen auch nach rechts? Gibt es eine progressive Regierung,…",dieLinke,2019-05-22 14:59:59,40,16,,KristinaVogt_HB,,1131213118858846209,retweet
"RT @OezlemADemirel: Martin und ich kämpfen für ein #Europa der Menschen- für eine andere #EU! 
Im Interview mit dem Tübinger Tageblatt: 
ht…",dieLinke,2019-05-22 14:59:46,28,8,"Europa, EU",OezlemADemirel,,1131213065339449344,retweet
"RT @SWagenknecht: #Mietenexplosion, #Wohnungsnot: 80jähriger demenzkranker Frau droht Rausschmiss wegen #Eigenbedarfskündigung. Wir können…",dieLinke,2019-05-22 14:59:36,683,184,"Mietenexplosion, Wohnungsnot, Eigenbedarfskündigung",SWagenknecht,,1131213023224451075,retweet
"#Amazon und Co. müssen gezwungen zwingen, sich an die Regeln zu halten. #Mindeststeuern für Unternehmen einführen, Tarifbindung erzwingen, #Managergehälter deckeln, #Leiharbeit und #Befristung verbieten. Damit #Europa sozial wird! #Europawahl #ep2019 #europasolidarisch https://t.co/LCCrNwcTMk",dieLinke,2019-05-22 14:56:31,59,17,"Amazon, Mindeststeuern, Managergehälter, Leiharbeit, Befristung, Europa, Europawahl, ep2019, europasolidarisch",,,1131212248255479821,tweet
"Bei vielen Menschen fällt die Wahlentscheidung erst kurz vor der Wahl. Deshalb wollen wir vorher noch einmal alles geben. Hier ein paar Vorschläge, wie ihr mithelfen könnt, DIE LINKE in Europa stark zu machen. #Europa #Europawahl #europasolidarisch #ep2019 https://t.co/l50VTRCjuu https://t.co/0NPw8qeoc9",dieLinke,2019-05-22 14:15:33,43,22,"Europa, Europawahl, europasolidarisch, ep2019",,https://t.co/l50VTRCjuu,1131201939495161858,tweet
RT @dielinkeberlin: Bäm! 10.243! Unterschriften haben wir bis heute für @dwenteignen gesammelt. @Katina_Schubert: „Das Interesse für das Vo…,dieLinke,2019-05-22 11:34:13,99,36,,"dielinkeberlin, dwenteignen, Katina_Schubert",,1131161339106406401,retweet
"RT @CarenLay: Wie von @Linksfraktion gefordert, soll Mietwucher endlich auch im Zivilrecht unter Strafe gestellt werden. Aber die äußerste…",dieLinke,2019-05-21 18:26:06,47,10,,"CarenLay, Linksfraktion",,1130902605390069761,retweet
"RT @b_riexinger: Die ""Deutsche Wohnen"" wirbt offenkundig weiter für ihre eigene #Enteignung. Der größte deutsche #Immobilienkonzern erkennt…",dieLinke,2019-05-21 15:29:24,148,50,"Enteignung, Immobilienkonzern",b_riexinger,,1130858135923695617,retweet
"RT @ndaktuell: Soziale Rechte im #Grundgesetz sind keine linke Schwärmerei, sondern das, was wir brauchen, um soziale Sicherheit zu bieten,…",dieLinke,2019-05-21 15:28:46,81,21,Grundgesetz,ndaktuell,,1130857977932652544,retweet
"Den Avancen des sozialdemokratischen Spitzenkandidaten @TimmermansEU steht unser Spitzenkandidat @schirdewan zur #Europawahl2019 skeptisch gegenüber. Als #EU-Kommissar habe er die Kürzungspolitik stets mitgetragen. Das ganze Interview:
https://t.co/jPzrX4FJNq #europasolidarisch",dieLinke,2019-05-21 15:28:12,24,9,"Europawahl2019, EU, europasolidarisch","TimmermansEU, schirdewan",https://t.co/jPzrX4FJNq,1130857835590324224,tweet
"RT @OezlemADemirel: Italienische Hafenarbeiter*innen und ihre #Gewerkschaft weigern sich ein Frachtschiff mit Millitärgütern, die im Jemen…",dieLinke,2019-05-21 15:21:18,141,42,Gewerkschaft,OezlemADemirel,,1130856096820678658,retweet
RT @KristinaVogt_HB: Die meisten inhaltlichen Übereinstimmungen hat laut #Wahlomat Rot-Rot-Grün. Bedenkliche 50 Prozent Übereinstimmung hab…,dieLinke,2019-05-21 15:20:35,41,13,Wahlomat,KristinaVogt_HB,,1130855915152744451,retweet
"RT @b_riexinger: #Europa wird ein besserer Ort sein, wenn wir die Schere zwischen Arm und Reich schließen, wir abrüsten statt aufrüsten, wi…",dieLinke,2019-05-21 15:20:24,63,15,Europa,b_riexinger,,1130855868759625728,retweet
"RT @SusanneHennig: Unsere Spitzenkandidatin @OezlemADemirel im Porträt: „Sie ist mit ihrer Oma putzen gegangen, hat als Gewerkschaftssekret…",dieLinke,2019-05-21 15:19:45,58,25,,"SusanneHennig, OezlemADemirel",,1130855706775527425,retweet
"RT @morgenmagazin: #RotRotGrün in #Bremen könnte eine Annäherung von #SPD und Linke auf Bundesebene bedeuten, sagt die @dieLinke-Spitzenkan…",dieLinke,2019-05-21 15:19:28,82,18,"RotRotGrün, Bremen, SPD","morgenmagazin, dieLinke",,1130855637376593921,retweet
"#Strache wird beim Versuch, sich kaufen zu lassen, bloßgestellt, und #Schäuble nimmt ihn zuerst als Opfer wahr. Das lässt tief blicken und erinnert an die #CDU Schwarzgeld-Affären. Höchste Zeit, Parteispenden von Konzernen zu verbieten, so @katjakipping. https://t.co/cVrVhIfhcF",dieLinke,2019-05-21 13:45:01,364,85,"Strache, Schäuble, CDU",katjakipping,https://t.co/cVrVhIfhcF,1130831866800594944,tweet
RT @dielinkeberlin: Nur noch wenige Tage bis zur #Europawahl2019 Kommt am Freitag zum #Alex zu unserer großen Abschlussveranstaltung &amp; setz…,dieLinke,2019-05-21 10:19:49,30,17,"Europawahl2019, Alex",dielinkeberlin,,1130780228178124800,retweet
"RT @DieLinkeBremen: -@KristinaVogt_HB im @ZDF-@morgenmagazin: ""Die Finanzierung von Erwerbslosigkeit ist dauerhaft viel teurer als die  Auf…",dieLinke,2019-05-21 10:12:16,36,9,,"DieLinkeBremen, KristinaVogt_HB, ZDF, morgenmagazin",,1130778325419483136,retweet
RT @MatthiasMeisner: .@dieLinke hat heute einen #Ostdeutschland-Plan veröffentlicht - die Partei sieht in den unterschiedlichen Lebensverhä…,dieLinke,2019-05-20 20:35:23,71,31,Ostdeutschland,"MatthiasMeisner, dieLinke",,1130572751394230272,retweet
"RT @OezlemADemirel: Woww Dankeschön!
Arbeiterkind. ""Sie ist leidenschaftlich, taff &amp; man glaubt ihr(...) Sie will sich nicht inszenieren, g…",dieLinke,2019-05-20 20:35:00,139,26,,OezlemADemirel,,1130572653918588928,retweet
